Date/Time,Lat,Lon
4/5/2014 0:18,40.7234,-73.9884
4/5/2014 0:18,40.7321,-73.9566
4/5/2014 0:19,40.7504,-73.9751
4/5/2014 0:19,40.7416,-74.0069
4/5/2014 0:19,40.7368,-73.9888
4/5/2014 0:19,40.7683,-73.993
4/5/2014 0:19,40.7312,-74.0013
4/5/2014 0:19,40.7262,-73.984
4/5/2014 0:19,40.7271,-73.9803
4/5/2014 0:19,40.7364,-74.0052
4/5/2014 0:19,40.7285,-74.0048
4/5/2014 0:19,40.7598,-73.9957
4/5/2014 0:19,40.6751,-73.9771
4/5/2014 0:20,40.6924,-73.9707
4/5/2014 0:20,40.7299,-73.9989
4/5/2014 0:20,40.7106,-73.9878
4/5/2014 0:20,40.7144,-73.9345
4/5/2014 0:20,40.725,-73.9843
4/5/2014 0:20,40.7471,-73.9897
4/5/2014 0:20,40.7406,-73.987
4/5/2014 0:20,40.7394,-74.0065
4/5/2014 0:20,40.7402,-73.9918
4/5/2014 0:20,40.7219,-73.989
4/5/2014 0:20,40.7406,-74.0077
4/5/2014 0:21,40.733,-73.9873
4/5/2014 0:21,40.7437,-74.0034
4/5/2014 0:21,40.7268,-74.0073
4/5/2014 0:21,40.7195,-73.9995
4/5/2014 0:21,40.8064,-74.104
4/5/2014 0:21,40.7221,-73.9965
4/5/2014 0:21,40.7285,-73.9848
4/5/2014 0:21,40.7257,-74.0019
4/5/2014 0:21,40.7329,-74.0046
4/5/2014 0:21,40.7546,-73.9237
4/5/2014 0:21,40.7659,-73.9168
4/5/2014 0:22,40.7284,-73.9955
4/5/2014 0:22,40.7666,-73.9127
4/5/2014 0:22,40.7203,-73.9873
4/5/2014 0:22,40.7218,-73.9581
4/5/2014 0:22,40.7266,-73.9924
4/5/2014 0:22,40.7419,-73.9825
4/5/2014 0:22,40.7503,-73.9911
4/5/2014 0:22,40.7749,-73.9508
4/5/2014 0:22,40.7419,-74.0075
4/5/2014 0:22,40.6947,-73.9838
4/5/2014 0:22,40.7335,-73.9974
4/5/2014 0:23,40.7474,-73.9853
4/5/2014 0:23,40.7474,-73.9853
4/5/2014 0:23,40.7926,-73.9645
4/5/2014 0:23,40.7063,-74.0091
4/5/2014 0:23,40.7069,-74.0086
4/5/2014 0:23,40.7328,-73.9973
4/5/2014 0:23,40.7051,-73.9244
4/5/2014 0:23,40.7299,-74.0005
