Date/Time,Lat,Lon
4/1/2014 2:55:00 AM,40.7435,-73.9916
4/1/2014 2:56:00 AM,40.7822,-73.9819
4/1/2014 2:59:00 AM,40.8332,-73.9447
4/1/2014 3:00:00 AM,40.6474,-73.9747
4/1/2014 3:00:00 AM,40.7237,-74.0052
4/1/2014 3:03:00 AM,40.7175,-73.9897
4/1/2014 3:08:00 AM,40.8033,-74.2605
4/1/2014 3:08:00 AM,40.6981,-73.9089
4/1/2014 3:15:00 AM,40.8162,-73.9437
4/1/2014 3:15:00 AM,40.8162,-73.9437
4/1/2014 3:16:00 AM,40.7331,-73.9873
4/1/2014 3:18:00 AM,40.7581,-73.9755
4/1/2014 3:18:00 AM,40.7273,-74.0073
4/1/2014 3:19:00 AM,40.716,-73.9621
4/1/2014 3:22:00 AM,40.6392,-73.9985
4/1/2014 3:22:00 AM,40.7283,-73.9758
4/1/2014 3:24:00 AM,40.7657,-73.9873
4/1/2014 3:25:00 AM,40.7161,-73.9914
4/1/2014 3:25:00 AM,40.7486,-74.0063
4/1/2014 3:26:00 AM,40.7195,-74.0029
4/1/2014 3:26:00 AM,40.7527,-73.973
4/1/2014 3:29:00 AM,40.7276,-73.9994
4/1/2014 3:30:00 AM,40.7932,-73.9673
4/1/2014 3:33:00 AM,40.754,-73.9922
4/1/2014 3:35:00 AM,40.7237,-74.0055
4/1/2014 3:35:00 AM,40.7452,-73.9739
4/1/2014 3:39:00 AM,40.7336,-73.999
4/1/2014 3:41:00 AM,40.7239,-74.0105
4/1/2014 3:41:00 AM,40.6727,-73.9866
4/1/2014 3:43:00 AM,40.6709,-73.9724
4/1/2014 3:43:00 AM,40.6466,-73.7895
4/1/2014 3:44:00 AM,40.6951,-74.1787
4/1/2014 3:44:00 AM,40.6884,-73.9846
4/1/2014 3:44:00 AM,40.7704,-73.958
4/1/2014 3:45:00 AM,40.8161,-73.9543
4/1/2014 3:50:00 AM,40.7578,-73.9535
4/1/2014 3:50:00 AM,40.785,-73.9548
4/1/2014 3:51:00 AM,40.7438,-73.9538
4/1/2014 3:51:00 AM,40.7075,-74.0128
4/1/2014 3:51:00 AM,40.7108,-74.0072
4/1/2014 3:52:00 AM,40.6806,-73.9343
4/1/2014 3:53:00 AM,40.7471,-73.9909
4/1/2014 3:57:00 AM,40.7945,-73.9692
4/1/2014 3:57:00 AM,40.7676,-73.9871
4/1/2014 3:57:00 AM,40.8413,-73.9398
4/1/2014 3:58:00 AM,40.7462,-73.9416
4/1/2014 3:58:00 AM,40.7275,-73.9869
4/1/2014 3:59:00 AM,40.7112,-73.9524
4/1/2014 3:59:00 AM,40.7254,-74.0032
4/1/2014 4:01:00 AM,40.7075,-74.0072
4/1/2014 4:01:00 AM,40.7075,-74.0072
4/1/2014 4:02:00 AM,40.7356,-74.0028
4/1/2014 4:06:00 AM,40.721,-73.8435
4/1/2014 4:07:00 AM,40.7851,-73.9552
4/1/2014 4:07:00 AM,40.7284,-73.9488
4/1/2014 4:08:00 AM,40.8075,-73.9644
4/1/2014 4:08:00 AM,40.7802,-73.9832
4/1/2014 4:08:00 AM,40.7439,-74.0063
4/1/2014 4:09:00 AM,40.7306,-73.9581
4/1/2014 4:10:00 AM,40.678,-73.9204
4/1/2014 4:12:00 AM,40.6366,-73.999
4/1/2014 4:12:00 AM,40.6536,-73.9367
4/1/2014 4:13:00 AM,40.7361,-74.0045
4/1/2014 4:14:00 AM,40.7139,-74.0066
4/1/2014 4:15:00 AM,40.7602,-73.9843
4/1/2014 4:15:00 AM,40.8007,-73.9705
4/1/2014 4:16:00 AM,40.7784,-73.949
4/1/2014 4:16:00 AM,40.747,-73.9908
4/1/2014 4:17:00 AM,40.6699,-73.8162
4/1/2014 4:19:00 AM,40.7161,-74.0046
4/1/2014 4:21:00 AM,40.7644,-73.9891
4/1/2014 4:21:00 AM,40.7644,-73.9891
4/1/2014 4:22:00 AM,40.738,-73.9852
4/1/2014 4:24:00 AM,40.6864,-73.9917
4/1/2014 4:25:00 AM,40.7315,-74.0031
4/1/2014 4:26:00 AM,40.8069,-73.9399
4/1/2014 4:27:00 AM,40.7472,-73.9874
4/1/2014 4:27:00 AM,40.7162,-73.9611
4/1/2014 4:28:00 AM,40.7357,-73.987
4/1/2014 4:29:00 AM,40.7302,-73.9758
4/1/2014 4:31:00 AM,40.6449,-73.7821
4/1/2014 4:32:00 AM,40.7834,-73.9547
4/1/2014 4:33:00 AM,40.7013,-73.9234
4/1/2014 4:33:00 AM,40.6912,-73.9597
4/1/2014 4:33:00 AM,40.7621,-73.9759
4/1/2014 4:34:00 AM,40.672,-73.9576
4/1/2014 4:34:00 AM,40.7445,-73.9195
4/1/2014 4:34:00 AM,40.8022,-73.939
4/1/2014 4:35:00 AM,40.6997,-73.9296
4/1/2014 4:35:00 AM,40.7141,-73.9554
4/1/2014 4:35:00 AM,40.6451,-73.7765
4/1/2014 4:36:00 AM,40.7601,-73.9857
4/1/2014 4:37:00 AM,40.8263,-73.9419
4/1/2014 4:39:00 AM,40.7197,-73.998
4/1/2014 4:40:00 AM,40.6468,-73.7795
4/1/2014 4:41:00 AM,40.6449,-73.7822
4/1/2014 4:42:00 AM,40.7323,-73.9895
4/1/2014 4:43:00 AM,40.7169,-74.0025
4/1/2014 4:43:00 AM,40.7237,-73.9966
4/1/2014 4:46:00 AM,40.6898,-73.9881
4/1/2014 4:47:00 AM,40.677,-73.9978
4/1/2014 4:48:00 AM,40.6449,-73.7822
4/1/2014 4:48:00 AM,40.645,-73.782
4/1/2014 4:48:00 AM,40.645,-73.782
4/1/2014 4:52:00 AM,40.7254,-73.9895
4/1/2014 4:53:00 AM,40.7165,-73.9905
4/1/2014 4:53:00 AM,40.7372,-73.9792
4/1/2014 4:53:00 AM,40.733,-74.0019
4/1/2014 4:54:00 AM,40.7076,-74.0055
4/1/2014 4:55:00 AM,40.7244,-74.0019
4/1/2014 4:55:00 AM,40.7347,-74.0094
4/1/2014 4:55:00 AM,40.7328,-73.9923
4/1/2014 4:55:00 AM,40.7468,-73.9816
4/1/2014 4:55:00 AM,40.7151,-74.0068
4/1/2014 4:56:00 AM,40.7092,-74.0057
4/1/2014 4:56:00 AM,40.7174,-73.9489
4/1/2014 4:57:00 AM,40.7579,-73.9619
4/1/2014 4:58:00 AM,40.7234,-74.0062
4/1/2014 4:58:00 AM,40.7725,-73.9465
4/1/2014 4:58:00 AM,40.7162,-74.0124
4/1/2014 4:58:00 AM,40.7025,-73.9221
4/1/2014 4:58:00 AM,40.7765,-73.9757
4/1/2014 5:01:00 AM,40.6448,-73.7824
4/1/2014 5:03:00 AM,40.7753,-73.9538
4/1/2014 5:04:00 AM,40.6668,-73.9762
4/1/2014 5:04:00 AM,40.7392,-73.9829
4/1/2014 5:06:00 AM,40.7209,-74.0042
4/1/2014 5:06:00 AM,40.7578,-73.9617
4/1/2014 5:07:00 AM,40.7308,-73.974
4/1/2014 5:07:00 AM,40.7533,-74.0038
4/1/2014 5:09:00 AM,40.6967,-73.9313
4/1/2014 5:10:00 AM,40.806,-73.967
4/1/2014 5:10:00 AM,40.7138,-73.9794
4/1/2014 5:10:00 AM,40.7338,-74.0013
4/1/2014 5:11:00 AM,40.7212,-74.0014
4/1/2014 5:11:00 AM,40.7652,-73.9615
4/1/2014 5:11:00 AM,40.6448,-73.7824
4/1/2014 5:12:00 AM,40.8095,-73.953
4/1/2014 5:13:00 AM,40.6457,-73.7768
4/1/2014 5:14:00 AM,40.7583,-73.9607
4/1/2014 5:14:00 AM,40.6313,-73.935
4/1/2014 5:14:00 AM,40.7087,-73.9442
4/1/2014 5:14:00 AM,40.718,-74.0098
4/1/2014 5:15:00 AM,40.7152,-74.0115
4/1/2014 5:15:00 AM,40.7345,-73.9859
4/1/2014 5:15:00 AM,40.747,-73.9857
4/1/2014 5:16:00 AM,40.7656,-73.9627
4/1/2014 5:17:00 AM,40.6459,-73.7768
4/1/2014 5:17:00 AM,40.7277,-73.9874
4/1/2014 5:17:00 AM,40.7216,-74.0111
